order_id,payment_sequential,payment_type,payment_installments,payment_value
order_063219,1,credit_card,2,95.17
order_063220,1,voucher,9,98.05
order_063221,1,credit_card,5,66.61
order_063222,1,boleto,3,111.7
order_063223,1,credit_card,2,203.26
order_063224,1,boleto,11,263.35
order_063225,1,boleto,1,46.54
order_063226,1,credit_card,9,84.31
order_063227,1,voucher,2,64.74
order_063228,1,credit_card,1,131.84
order_063229,1,voucher,1,26.78
order_063230,1,boleto,5,65.2
order_063231,1,credit_card,1,216.83
order_063232,1,boleto,3,117.85
order_063233,1,credit_card,2,26.09
order_063234,1,boleto,1,31.65
order_063235,1,credit_card,1,192.42
order_063236,1,credit_card,2,51.14
order_063237,1,boleto,9,159.15
order_063238,1,credit_card,7,19.93
order_063239,1,credit_card,12,61.76
order_063240,1,credit_card,9,153.93
order_063241,1,credit_card,1,99.3
order_063242,1,credit_card,1,33.28
order_063243,1,boleto,4,167.6
order_063244,1,credit_card,1,170.59
order_063245,1,credit_card,3,172.06
order_063246,1,credit_card,1,60.5
order_063247,1,credit_card,8,69.42
order_063248,1,credit_card,1,45.15
order_063249,1,credit_card,7,94.21
order_063250,1,credit_card,4,77.98
order_063251,1,credit_card,1,84.99
order_063252,1,credit_card,7,256.09
order_063253,1,boleto,5,90.12
order_063254,1,credit_card,2,157.4
order_063255,1,boleto,3,330.14
order_063256,1,credit_card,8,187.91
order_063257,1,credit_card,2,20.3
order_063258,1,credit_card,4,43.37
order_063259,1,credit_card,12,154.61
order_063260,1,voucher,4,95.12
order_063261,1,boleto,3,48.69
order_063262,1,credit_card,1,352.41
order_063263,1,credit_card,2,99.66
order_063264,1,credit_card,1,133.71
order_063265,1,credit_card,2,205.59
order_063266,1,credit_card,7,58.26
order_063267,1,boleto,8,149.61
order_063268,1,credit_card,2,33.58
order_063269,1,credit_card,1,81.1
order_063270,1,credit_card,2,40.72
order_063271,1,credit_card,1,173.44
order_063272,1,voucher,1,24.99
order_063273,1,boleto,2,36.13
order_063274,1,credit_card,7,120.04
order_063275,1,credit_card,1,108.93
order_063276,1,credit_card,1,52.58
order_063277,1,credit_card,8,84.41
order_063278,1,boleto,12,306.72
order_063279,1,credit_card,1,53.34
order_063280,1,voucher,5,49.57
order_063281,1,credit_card,1,63.05
order_063282,1,boleto,3,147.12
order_063283,1,boleto,1,69.03
order_063284,1,boleto,12,110.57
order_063285,1,boleto,4,220.94
order_063286,1,credit_card,4,140.86
order_063287,1,credit_card,1,75.58
order_063288,1,voucher,1,47.11
order_063289,1,credit_card,3,45.74
order_063290,1,credit_card,12,87.22
order_063291,1,credit_card,4,77.58
order_063292,1,boleto,5,36.32
order_063293,1,credit_card,5,23.43
order_063294,1,credit_card,1,84.39
order_063295,1,credit_card,1,98.52
order_063296,1,credit_card,1,150.43
order_063297,1,credit_card,9,94.48
order_063298,1,credit_card,8,21.39
order_063299,1,credit_card,7,81.4
order_063300,1,credit_card,12,114.01
order_063301,1,boleto,1,49.93
order_063302,1,credit_card,2,320.4
order_063303,1,boleto,1,144.98
order_063304,1,credit_card,7,114.97
order_063305,1,credit_card,6,133.52
order_063306,1,credit_card,4,201.65
order_063307,1,credit_card,2,293.53
order_063308,1,credit_card,1,28.11
order_063309,1,credit_card,9,62.69
order_063310,1,credit_card,2,55.54
order_063311,1,boleto,2,108.04
order_063312,1,boleto,2,145.59
order_063313,1,credit_card,2,81.84
order_063314,1,boleto,1,112.84
order_063315,1,credit_card,4,122.6
order_063316,1,credit_card,1,96.08
order_063317,1,boleto,7,21.72
order_063318,1,credit_card,10,96.42
order_063319,1,boleto,6,45.63
order_063320,1,credit_card,6,13.21
order_063321,1,credit_card,6,196.66
order_063322,1,credit_card,1,44.04
order_063323,1,boleto,2,448.37
order_063324,1,credit_card,1,664.4
order_063325,1,credit_card,9,126.62
order_063326,1,credit_card,4,68.37
order_063327,1,credit_card,3,40.46
order_063328,1,credit_card,1,52.26
order_063329,1,credit_card,1,175.93
order_063330,1,credit_card,2,90.76
order_063331,1,credit_card,1,43.97
order_063332,1,credit_card,9,25.34
order_063333,1,credit_card,1,84.69
order_063334,1,credit_card,8,39.82
order_063335,1,debit_card,4,220.18
order_063336,1,credit_card,1,17.36
order_063337,1,credit_card,1,32.29
order_063338,1,credit_card,10,98.86
order_063339,1,credit_card,1,83.92
order_063340,1,credit_card,3,19.3
order_063341,1,boleto,4,163.47
order_063342,1,credit_card,1,154.33
order_063343,1,credit_card,1,104.1
order_063344,1,credit_card,8,227.61
order_063345,1,boleto,8,38.03
order_063346,1,credit_card,1,157.03
order_063347,1,credit_card,3,251.77
order_063348,1,credit_card,1,151.47
order_063349,1,credit_card,1,71.44
order_063350,1,boleto,1,40.44
order_063351,1,boleto,1,68.49
order_063352,1,boleto,7,78.0
order_063353,1,credit_card,1,230.03
order_063354,1,credit_card,3,115.23
order_063355,1,boleto,3,118.05
order_063356,1,voucher,1,84.01
order_063357,1,credit_card,5,64.65
order_063358,1,boleto,1,139.94
order_063359,1,credit_card,3,26.26
order_063360,1,credit_card,1,76.37
order_063361,1,boleto,2,157.71
order_063362,1,credit_card,1,298.69
order_063363,1,credit_card,9,230.85
order_063364,1,credit_card,1,63.67
order_063365,1,credit_card,2,139.16
order_063366,1,credit_card,1,34.67
order_063367,1,boleto,4,100.39
order_063368,1,boleto,1,46.87
order_063369,1,credit_card,1,146.38
order_063370,1,credit_card,4,376.66
order_063371,1,credit_card,3,103.23
order_063372,1,credit_card,5,79.5
order_063373,1,credit_card,1,117.2
order_063374,1,credit_card,2,135.61
order_063375,1,boleto,1,261.51
order_063376,1,credit_card,2,31.56
order_063377,1,credit_card,1,127.94
order_063378,1,boleto,4,69.52
order_063379,1,credit_card,1,145.73
order_063380,1,credit_card,3,51.89
order_063381,1,credit_card,1,333.37
order_063382,1,credit_card,2,56.77
order_063383,1,credit_card,8,76.66
order_063384,1,credit_card,1,75.91
order_063385,1,boleto,12,141.79
order_063386,1,voucher,6,30.96
order_063387,1,credit_card,11,44.6
order_063388,1,boleto,6,341.72
order_063389,1,credit_card,9,111.81
order_063390,1,credit_card,5,315.1
order_063391,1,credit_card,1,24.89
order_063392,1,voucher,3,104.12
order_063393,1,credit_card,7,132.75
order_063394,1,credit_card,11,18.36
order_063395,1,credit_card,6,72.78
order_063396,1,credit_card,8,19.91
order_063397,1,boleto,7,144.0
order_063398,1,credit_card,1,79.2
order_063399,1,credit_card,1,171.12
order_063400,1,credit_card,1,15.67
order_063401,1,credit_card,3,124.27
order_063402,1,credit_card,1,123.86
order_063403,1,credit_card,1,349.91
order_063404,1,credit_card,3,55.99
order_063405,1,credit_card,5,91.56
order_063406,1,credit_card,2,79.55
order_063407,1,credit_card,1,109.44
order_063408,1,credit_card,1,52.95
order_063409,1,credit_card,1,18.23
order_063410,1,boleto,1,120.95
order_063411,1,boleto,1,174.34
order_063412,1,boleto,1,105.56
order_063413,1,credit_card,1,166.23
order_063414,1,credit_card,9,79.59
order_063415,1,credit_card,1,101.37
order_063416,1,credit_card,6,146.87
order_063417,1,boleto,1,19.31
order_063418,1,voucher,2,291.39
order_063419,1,credit_card,11,346.18
order_063420,1,credit_card,1,131.92
order_063421,1,credit_card,6,76.5
order_063422,1,credit_card,1,442.12
order_063423,1,credit_card,1,84.39
order_063424,1,credit_card,3,57.31
order_063425,1,credit_card,9,102.63
order_063426,1,credit_card,3,99.47
order_063427,1,credit_card,1,119.81
order_063428,1,boleto,4,200.83
order_063429,1,credit_card,4,55.1
order_063430,1,voucher,9,35.24
order_063431,1,credit_card,6,159.38
order_063432,1,credit_card,1,90.21
order_063433,1,credit_card,9,48.3
order_063434,1,credit_card,3,45.14
order_063435,1,credit_card,1,58.81
order_063436,1,credit_card,7,138.73
order_063437,1,credit_card,9,241.3
order_063438,1,credit_card,3,110.29
order_063439,1,credit_card,3,82.35
order_063440,1,credit_card,8,147.34
order_063441,1,credit_card,1,179.51
order_063442,1,credit_card,8,103.62
order_063443,1,credit_card,5,92.35
order_063444,1,boleto,1,75.66
order_063445,1,credit_card,10,150.74
order_063446,1,credit_card,7,116.35
order_063447,1,boleto,5,55.26
order_063448,1,credit_card,3,298.86
order_063449,1,credit_card,2,29.31
order_063450,1,boleto,1,135.55
order_063451,1,boleto,4,49.48
order_063452,1,credit_card,1,30.09
order_063453,1,credit_card,9,79.24
order_063454,1,credit_card,1,56.25
order_063455,1,voucher,1,119.9
order_063456,1,credit_card,2,123.79
order_063457,1,boleto,6,132.75
order_063458,1,credit_card,1,509.47
order_063459,1,credit_card,1,157.17
order_063460,1,credit_card,5,208.61
order_063461,1,boleto,1,108.39
order_063462,1,boleto,7,374.06
order_063463,1,credit_card,6,130.26
order_063464,1,credit_card,2,86.22
order_063465,1,voucher,8,163.61
order_063466,1,boleto,2,55.46
order_063467,1,boleto,11,208.49
order_063468,1,boleto,3,51.53
order_063469,1,debit_card,1,108.55
order_063470,1,boleto,4,306.97
order_063471,1,credit_card,10,157.01
order_063472,1,credit_card,1,69.39
order_063473,1,credit_card,3,125.04
order_063474,1,credit_card,11,64.02
order_063475,1,credit_card,2,381.35
order_063476,1,credit_card,4,105.07
order_063477,1,credit_card,1,39.79
order_063478,1,credit_card,2,39.62
order_063479,1,credit_card,2,110.29
order_063480,1,boleto,8,238.78
order_063481,1,credit_card,1,48.62
order_063482,1,credit_card,8,116.53
order_063483,1,debit_card,5,95.36
order_063484,1,credit_card,2,151.65
order_063485,1,credit_card,9,375.64
order_063486,1,boleto,3,105.9
order_063487,1,credit_card,11,86.27
order_063488,1,credit_card,4,70.21
order_063489,1,credit_card,1,156.21
order_063490,1,credit_card,9,99.4
order_063491,1,credit_card,4,117.54
order_063492,1,credit_card,6,247.6
order_063493,1,credit_card,1,58.83
order_063494,1,credit_card,1,115.07
order_063495,1,credit_card,1,123.23
order_063496,1,boleto,2,113.9
order_063497,1,credit_card,9,257.6
order_063498,1,voucher,8,256.96
order_063499,1,credit_card,2,73.42
order_063500,1,boleto,1,282.62
order_063501,1,voucher,2,78.95
order_063502,1,credit_card,1,50.1
order_063503,1,credit_card,6,20.98
order_063504,1,credit_card,1,154.93
order_063505,1,boleto,2,179.47
order_063506,1,credit_card,5,58.31
order_063507,1,credit_card,2,100.19
order_063508,1,credit_card,1,98.41
order_063509,1,credit_card,2,35.46
order_063510,1,boleto,10,89.95
order_063511,1,credit_card,1,79.48
order_063512,1,boleto,11,57.31
order_063513,1,credit_card,2,73.29
order_063514,1,credit_card,4,136.06
order_063515,1,credit_card,4,248.74
order_063516,1,credit_card,11,52.24
order_063517,1,credit_card,6,229.65
order_063518,1,voucher,1,51.32
order_063519,1,credit_card,3,52.69
order_063520,1,credit_card,2,27.07
order_063521,1,credit_card,3,136.18
order_063522,1,credit_card,7,52.55
order_063523,1,credit_card,2,266.63
order_063524,1,boleto,7,296.51
order_063525,1,credit_card,9,40.18
order_063526,1,credit_card,1,482.62
order_063527,1,credit_card,1,25.0
order_063528,1,credit_card,11,111.54
order_063529,1,credit_card,1,95.42
order_063530,1,boleto,9,73.86
order_063531,1,credit_card,3,90.27
order_063532,1,boleto,2,49.49
order_063533,1,credit_card,3,137.05
order_063534,1,boleto,3,113.12
order_063535,1,credit_card,5,177.21
order_063536,1,credit_card,3,61.89
order_063537,1,credit_card,3,157.74
order_063538,1,credit_card,5,336.66
order_063539,1,debit_card,1,34.33
order_063540,1,credit_card,2,245.18
order_063541,1,credit_card,1,76.24
order_063542,1,credit_card,5,143.46
order_063543,1,credit_card,2,122.91
order_063544,1,debit_card,9,95.06
order_063545,1,credit_card,6,68.41
order_063546,1,credit_card,2,69.58
order_063547,1,voucher,1,153.16
order_063548,1,credit_card,1,63.43
order_063549,1,credit_card,1,112.41
order_063550,1,credit_card,1,212.08
order_063551,1,credit_card,6,72.98
order_063552,1,credit_card,1,121.56
order_063553,1,credit_card,1,94.86
order_063554,1,credit_card,1,101.07
order_063555,1,credit_card,2,232.42
order_063556,1,credit_card,1,28.88
order_063557,1,credit_card,5,495.32
order_063558,1,credit_card,4,105.47
order_063559,1,credit_card,1,78.84
order_063560,1,credit_card,5,169.17
order_063561,1,credit_card,4,177.94
order_063562,1,boleto,1,204.61
order_063563,1,credit_card,12,185.01
order_063564,1,credit_card,3,50.26
order_063565,1,credit_card,1,207.11
order_063566,1,credit_card,2,30.11
order_063567,1,boleto,5,115.87
order_063568,1,credit_card,1,47.97
order_063569,1,credit_card,5,58.94
order_063570,1,credit_card,4,261.44
order_063571,1,credit_card,1,104.99
order_063572,1,credit_card,2,62.81
order_063573,1,credit_card,5,105.71
order_063574,1,credit_card,1,222.3
order_063575,1,credit_card,2,164.81
order_063576,1,credit_card,5,89.06
order_063577,1,credit_card,3,129.96
order_063578,1,credit_card,2,191.86
order_063579,1,credit_card,1,70.59
order_063580,1,credit_card,5,84.32
order_063581,1,credit_card,1,129.72
order_063582,1,credit_card,3,204.78
order_063583,1,credit_card,2,100.81
order_063584,1,credit_card,1,77.47
order_063585,1,credit_card,7,104.9
order_063586,1,credit_card,1,221.05
order_063587,1,credit_card,1,43.25
order_063588,1,credit_card,10,68.22
order_063589,1,credit_card,11,83.22
order_063590,1,credit_card,1,81.55
order_063591,1,credit_card,3,88.44
order_063592,1,credit_card,1,100.16
order_063593,1,boleto,1,167.57
order_063594,1,boleto,2,65.35
order_063595,1,credit_card,4,47.55
order_063596,1,credit_card,1,49.46
order_063597,1,credit_card,3,201.61
order_063598,1,credit_card,4,90.63
order_063599,1,credit_card,1,270.86
order_063600,1,credit_card,3,175.51
order_063601,1,credit_card,1,142.35
order_063602,1,credit_card,1,26.69
order_063603,1,boleto,1,273.89
order_063604,1,credit_card,1,138.13
order_063605,1,credit_card,1,103.4
order_063606,1,credit_card,1,56.25
order_063607,1,credit_card,4,204.98
order_063608,1,debit_card,9,78.61
order_063609,1,credit_card,6,53.41
order_063610,1,credit_card,1,64.31
order_063611,1,credit_card,1,202.22
order_063612,1,credit_card,9,39.35
order_063613,1,credit_card,4,35.63
order_063614,1,credit_card,6,41.99
order_063615,1,credit_card,1,216.61
order_063616,1,boleto,1,116.52
order_063617,1,boleto,6,157.19
order_063618,1,credit_card,4,121.76
order_063619,1,credit_card,9,80.59
order_063620,1,credit_card,7,159.58
order_063621,1,credit_card,1,184.57
order_063622,1,credit_card,7,139.28
order_063623,1,credit_card,3,62.9
order_063624,1,boleto,9,64.01
order_063625,1,boleto,3,104.43
order_063626,1,boleto,6,164.66
order_063627,1,credit_card,1,146.51
order_063628,1,credit_card,2,92.11
order_063629,1,boleto,2,236.18
order_063630,1,boleto,10,61.41
order_063631,1,voucher,8,63.74
order_063632,1,boleto,3,151.57
order_063633,1,voucher,5,228.12
order_063634,1,boleto,6,129.84
order_063635,1,credit_card,2,27.28
order_063636,1,credit_card,1,301.35
order_063637,1,credit_card,1,92.25
order_063638,1,credit_card,1,15.9
order_063639,1,credit_card,2,68.47
order_063640,1,credit_card,1,92.12
order_063641,1,credit_card,3,146.14
order_063642,1,credit_card,6,128.12
order_063643,1,boleto,1,332.37
order_063644,1,credit_card,8,84.82
order_063645,1,credit_card,7,110.51
order_063646,1,boleto,6,236.04
order_063647,1,voucher,6,94.6
order_063648,1,boleto,1,131.02
order_063649,1,credit_card,2,60.65
order_063650,1,credit_card,2,225.18
order_063651,1,credit_card,2,90.08
order_063652,1,credit_card,4,127.42
order_063653,1,credit_card,1,144.47
order_063654,1,credit_card,1,248.93
order_063655,1,boleto,1,84.51
order_063656,1,voucher,10,66.44
order_063657,1,credit_card,3,32.03
order_063658,1,boleto,8,19.79
order_063659,1,credit_card,2,51.19
order_063660,1,credit_card,1,312.34
order_063661,1,credit_card,1,85.67
order_063662,1,credit_card,1,62.48
order_063663,1,credit_card,7,75.88
order_063664,1,credit_card,1,115.37
order_063665,1,credit_card,1,289.88
order_063666,1,credit_card,2,107.99
order_063667,1,credit_card,1,92.22
order_063668,1,boleto,2,179.8
order_063669,1,credit_card,1,186.33
order_063670,1,credit_card,2,107.83
order_063671,1,credit_card,1,71.91
order_063672,1,credit_card,1,99.75
order_063673,1,credit_card,9,659.98
order_063674,1,credit_card,11,419.24
order_063675,1,boleto,4,62.47
order_063676,1,credit_card,2,45.6
order_063677,1,credit_card,8,304.33
order_063678,1,credit_card,11,55.34
order_063679,1,credit_card,2,106.83
order_063680,1,credit_card,1,68.08
order_063681,1,credit_card,1,75.55
order_063682,1,credit_card,1,150.91
order_063683,1,boleto,8,80.49
order_063684,1,credit_card,2,193.43
order_063685,1,credit_card,11,88.96
order_063686,1,credit_card,8,95.88
order_063687,1,voucher,9,94.54
order_063688,1,voucher,2,106.0
order_063689,1,credit_card,6,279.16
order_063690,1,voucher,2,132.41
order_063691,1,boleto,1,168.0
order_063692,1,credit_card,4,102.27
order_063693,1,debit_card,11,234.52
order_063694,1,boleto,8,234.62
order_063695,1,credit_card,1,104.75
order_063696,1,credit_card,1,135.28
order_063697,1,credit_card,3,38.83
order_063698,1,credit_card,7,52.34
order_063699,1,credit_card,3,101.1
order_063700,1,credit_card,1,49.79
order_063701,1,credit_card,4,48.92
order_063702,1,credit_card,1,88.54
order_063703,1,credit_card,5,46.05
order_063704,1,credit_card,1,250.95
order_063705,1,boleto,3,99.17
order_063706,1,credit_card,1,184.24
order_063707,1,debit_card,1,95.06
order_063708,1,boleto,2,152.27
order_063709,1,credit_card,3,32.25
order_063710,1,voucher,1,48.04
order_063711,1,credit_card,2,98.05
order_063712,1,credit_card,3,179.98
order_063713,1,credit_card,4,84.82
order_063714,1,credit_card,1,224.91
order_063715,1,boleto,1,128.07
order_063716,1,boleto,9,33.33
order_063717,1,boleto,9,41.58
order_063718,1,boleto,1,60.46
order_063719,1,credit_card,1,59.18
order_063720,1,credit_card,2,108.97
order_063721,1,credit_card,10,68.61
order_063722,1,credit_card,3,236.22
order_063723,1,credit_card,3,374.75
order_063724,1,voucher,9,100.66
order_063725,1,credit_card,1,81.97
order_063726,1,boleto,1,32.98
order_063727,1,credit_card,2,127.48
order_063728,1,credit_card,3,35.33
order_063729,1,credit_card,4,20.12
order_063730,1,credit_card,1,170.58
order_063731,1,credit_card,1,233.18
order_063732,1,boleto,5,175.46
order_063733,1,credit_card,2,188.51
order_063734,1,credit_card,8,113.44
order_063735,1,credit_card,1,30.46
order_063736,1,credit_card,6,136.68
order_063737,1,credit_card,1,132.94
order_063738,1,credit_card,1,93.84
order_063739,1,credit_card,1,47.8
order_063740,1,credit_card,1,111.51
order_063741,1,boleto,9,103.0
order_063742,1,credit_card,5,31.79
order_063743,1,credit_card,3,202.47
order_063744,1,credit_card,1,63.27
order_063745,1,credit_card,2,49.62
